State,City,Population
North-Carolina,Hatteras,504
North-Carolina,Havelock,20706
North-Carolina,Haw River,2373
North-Carolina,Hayesville,348
North-Carolina,Hays,1851
North-Carolina,Hemby Bridge,1645
North-Carolina,Hendersonville,13650
North-Carolina,Henderson,15265
North-Carolina,Henrietta,461
North-Carolina,Hertford,2140
North-Carolina,Hickory,40143
North-Carolina,Hiddenite,536
North-Carolina,High Point,108629
North-Carolina,High Shoals,713
North-Carolina,Highlands,926
North-Carolina,Hightsville,739
North-Carolina,Hildebran,2000
North-Carolina,Hillsborough,6388
North-Carolina,Hillsdale,984
North-Carolina,Hobgood,338
North-Carolina,Hoffman,578
North-Carolina,Holden Beach,619
North-Carolina,Hollister,674
North-Carolina,Holly Ridge,1944
North-Carolina,Holly Springs,30157
North-Carolina,Hookerton,403
North-Carolina,Hoopers Creek,1056
North-Carolina,Hope Mills,16301
North-Carolina,Horse Shoe,2351
North-Carolina,Hot Springs,563
North-Carolina,Hudson,3727
North-Carolina,Huntersville,51567
North-Carolina,Icard,2664
North-Carolina,Indian Trail,36360
North-Carolina,Ingold,471
North-Carolina,Iron Station,755
North-Carolina,Ivanhoe,264
North-Carolina,JAARS,597
North-Carolina,Jackson Heights,1141
North-Carolina,Jacksonville,69047
North-Carolina,Jackson,483
North-Carolina,James City,5899
North-Carolina,Jamestown,3663
North-Carolina,Jamesville,470
North-Carolina,Jefferson,1600
North-Carolina,Jonesville,2266
North-Carolina,Kannapolis,45245
North-Carolina,Keener,567
North-Carolina,Kelford,238
North-Carolina,Kelly,544
North-Carolina,Kenansville,876
North-Carolina,Kenly,1420
North-Carolina,Kernersville,23739
North-Carolina,Kill Devil Hills,6931
North-Carolina,Kings Grant,8113
North-Carolina,Kings Mountain,10644
North-Carolina,Kingstown,676
North-Carolina,King,6887
North-Carolina,Kinston,21392
North-Carolina,Kirkland,684
North-Carolina,Kittrell,471
North-Carolina,Kitty Hawk,3395
North-Carolina,Knightdale,13871
North-Carolina,Kure Beach,2081
North-Carolina,La Grange,2827
North-Carolina,Lake Junaluska,2734
North-Carolina,Lake Lure,1186
North-Carolina,Lake Norman of Catawba,7411
North-Carolina,Lake Park,3720
North-Carolina,Lake Santeetlah,2506
North-Carolina,Lake Waccamaw,1472
North-Carolina,Landis,3108
North-Carolina,Lattimore,486
North-Carolina,Laurel Hill,1254
North-Carolina,Laurel Park,2278
North-Carolina,Laurinburg,15593
North-Carolina,Lawndale,595
North-Carolina,Leland,17015
North-Carolina,Lenoir,17920
North-Carolina,Lewiston Woodville,514
North-Carolina,Lewisville,13342
North-Carolina,Lexington,19257
North-Carolina,Liberty,2680
North-Carolina,Light Oak,691
North-Carolina,Lilesville,514
North-Carolina,Lillington,3449
North-Carolina,Lincolnton,10732
North-Carolina,Littleton,652
North-Carolina,Locust,2955
North-Carolina,Long View,4879
North-Carolina,Louisburg,3547
North-Carolina,Lowell,3613
North-Carolina,Lowesville,2945
North-Carolina,Lowgap,324
North-Carolina,Lucama,1129
North-Carolina,Lumberton,21716
North-Carolina,Macclesfield,457
North-Carolina,Madison,2194
North-Carolina,Maggie Valley,1247
North-Carolina,Magnolia,959
North-Carolina,Maiden,3354
North-Carolina,Mamers,826
North-Carolina,Manns Harbor,821
North-Carolina,Manteo,1366
North-Carolina,Mar-Mac,3615
North-Carolina,Marble,321
North-Carolina,Marion,7885
North-Carolina,Mars Hill,2228
North-Carolina,Marshallberg,403
North-Carolina,Marshall,877
North-Carolina,Marshville,2596
North-Carolina,Marvin,6060
North-Carolina,Masonboro,13958
North-Carolina,Matthews,30008
North-Carolina,Maury,1685
North-Carolina,Maxton,2455
North-Carolina,Mayodan,2464
North-Carolina,Maysville,1011
North-Carolina,McAdenville,667
North-Carolina,McLeansville,1021
North-Carolina,Mebane,13277
North-Carolina,Mesic,215
North-Carolina,Micro,473
North-Carolina,Middlesex,816
North-Carolina,Midland,3302
North-Carolina,Midway,4724
North-Carolina,Millers Creek,2112
North-Carolina,Millingport,599
North-Carolina,Mills River,7085
North-Carolina,Mineral Springs,2851
North-Carolina,Minnesott Beach,435
North-Carolina,Mint Hill,25076
North-Carolina,Misenheimer,684
North-Carolina,Mocksville,5104
North-Carolina,Momeyer,221
North-Carolina,Moncure,711
North-Carolina,Monroe,34331
North-Carolina,Montreat,699
North-Carolina,Mooresboro,309
North-Carolina,Mooresville,35300
North-Carolina,Moravian Falls,1901
North-Carolina,Morehead City,9258
North-Carolina,Morganton,16690
North-Carolina,Morrisville,22772
North-Carolina,Morven,484
North-Carolina,Mount Airy,10383
North-Carolina,Mount Gilead,1173
North-Carolina,Mount Holly,14016
North-Carolina,Mount Olive,4713
North-Carolina,Mount Pleasant,1779
North-Carolina,Mountain Home,3622
North-Carolina,Mountain View,3552
North-Carolina,Moyock,3759
North-Carolina,Mulberry,2332
North-Carolina,Murfreesboro,2880
North-Carolina,Murphy,1613
North-Carolina,Murraysville,14215
North-Carolina,Myrtle Grove,8875
North-Carolina,Nags Head,2840
North-Carolina,Nashville,5464
North-Carolina,Navassa,1542
North-Carolina,Neuse Forest,2005
North-Carolina,New Bern,30291
North-Carolina,New London,604
North-Carolina,Newland,692
North-Carolina,Newport,4694
North-Carolina,Newton Grove,578
North-Carolina,Newton,13005
North-Carolina,Norlina,1086
North-Carolina,North Topsail Beach,735
North-Carolina,North Wilkesboro,4242
North-Carolina,Northchase,3747
North-Carolina,Northlakes,1534
North-Carolina,Northwest,764
North-Carolina,Norwood,2389
North-Carolina,Oak City,302
North-Carolina,Oak Island,7345
North-Carolina,Oak Ridge,6604
North-Carolina,Oakboro,1870
North-Carolina,Ocean Isle Beach,582
North-Carolina,Ocracoke,948
North-Carolina,Ogden,6766
North-Carolina,Old Fort,911
North-Carolina,Old Hundred,287
North-Carolina,Oriental,895
North-Carolina,Ossipee,555
North-Carolina,Oxford,8713
North-Carolina,Parkton,440
North-Carolina,Parmele,264
North-Carolina,Patterson Springs,608
North-Carolina,Peachland,421
North-Carolina,Peletier,654
North-Carolina,Pembroke,3011
North-Carolina,Pikeville,693
North-Carolina,Pilot Mountain,1469
North-Carolina,Pine Knoll Shores,1366
North-Carolina,Pine Level,1818
North-Carolina,Pinebluff,1416
North-Carolina,Pinehurst,15434
North-Carolina,Pinetops,1338
North-Carolina,Pineville,8236
North-Carolina,Piney Green,13293
North-Carolina,Pink Hill,542
North-Carolina,Pinnacle,894
North-Carolina,Pittsboro,4063
North-Carolina,Plain View,1961
North-Carolina,Pleasant Garden,4683
North-Carolina,Pleasant Hill,878
North-Carolina,Plymouth,3711
North-Carolina,Polkton,3157
North-Carolina,Polkville,539
North-Carolina,Pollocksville,309
North-Carolina,Pope AFB,2631
North-Carolina,Porters Neck,6204
North-Carolina,Potters Hill,481
North-Carolina,Powellsville,262
North-Carolina,Princeton,1259
North-Carolina,Princeville,2021
North-Carolina,Prospect,981
North-Carolina,Pumpkin Center,2222
North-Carolina,Raeford,4797
North-Carolina,Raemon,282
North-Carolina,Raleigh,439896
North-Carolina,Ramseur,1705
North-Carolina,Randleman,4149
North-Carolina,Ranlo,3517
North-Carolina,Red Cross,741
North-Carolina,Red Oak,3430
North-Carolina,Red Springs,3452
North-Carolina,Reidsville,14073
North-Carolina,Rennert,379
North-Carolina,Rhodhiss,1049
North-Carolina,Rich Square,908
North-Carolina,Richfield,611
North-Carolina,Richlands,1674
North-Carolina,Riegelwood,579
North-Carolina,River Bend,3171
North-Carolina,River Road,4394
North-Carolina,Roanoke Rapids,15495
North-Carolina,Robbinsville,600
North-Carolina,Robbins,1174
North-Carolina,Robersonville,1430
North-Carolina,Rockfish,3298
North-Carolina,Rockingham,9276
North-Carolina,Rockwell,2136
North-Carolina,Rocky Mount,56325
North-Carolina,Rocky Point,1602
North-Carolina,Rodanthe,261
North-Carolina,Rolesville,5785
North-Carolina,Ronda,414
North-Carolina,Roper,579
North-Carolina,Rose Hill,1680
North-Carolina,Roseboro,1207
North-Carolina,Rosman,570
North-Carolina,Rougemont,978
North-Carolina,Rowland,1052
North-Carolina,Roxboro,8304
North-Carolina,Roxobel,227
North-Carolina,Royal Pines,4272
North-Carolina,Ruffin,368
North-Carolina,Rural Hall,3077
North-Carolina,Rutherford College,1324
North-Carolina,Rutherfordton,4172
North-Carolina,Ruth,430
North-Carolina,Salemburg,436
North-Carolina,Salem,2218
North-Carolina,Salisbury,33710
North-Carolina,Saluda,706
North-Carolina,Salvo,229
North-Carolina,Sandy Creek,267
North-Carolina,Sandyfield,428
North-Carolina,Sanford,29116
North-Carolina,Saratoga,407
North-Carolina,Sawmills,5122
North-Carolina,Saxapahaw,1648
North-Carolina,Scotch Meadows,580
North-Carolina,Scotland Neck,1990
North-Carolina,Sea Breeze,1969
North-Carolina,Seaboard,591
North-Carolina,Seagate,5424
North-Carolina,Seagrove,229
North-Carolina,Sedalia,652
North-Carolina,Selma,6257
North-Carolina,Seven Lakes,4888
North-Carolina,Severn,259
North-Carolina,Shallotte,3766
North-Carolina,Shannon,263
North-Carolina,Sharpsburg,2009
North-Carolina,Shelby,20276
North-Carolina,Sherrills Ford,1026
North-Carolina,Siler City,8273
North-Carolina,Silver City,882
North-Carolina,Silver Lake,5598
North-Carolina,Simpson,426
North-Carolina,Sims,281
North-Carolina,Skippers Corner,2785
North-Carolina,Smithfield,11735
North-Carolina,Sneads Ferry,2646
North-Carolina,Snow Hill,1582
North-Carolina,South Gastonia,5762
North-Carolina,South Henderson,1213
North-Carolina,South Mills,454
North-Carolina,South Rosemary,2836
North-Carolina,South Weldon,705
North-Carolina,Southern Pines,13235
North-Carolina,Southern Shores,2818
North-Carolina,Southmont,1470
North-Carolina,Southport,3267
North-Carolina,Sparta,1732
North-Carolina,Spencer,3285
North-Carolina,Spindale,4274
North-Carolina,Spiveys Corner,506
North-Carolina,Spring Hope,1316
North-Carolina,Spring Lake,13370
North-Carolina,Spruce Pine,2123
North-Carolina,St. Helena,407
North-Carolina,St. James,4409
North-Carolina,St. Pauls,2424
North-Carolina,St. Stephens,8759
North-Carolina,Staley,395
North-Carolina,Stallings,14968
North-Carolina,Stanfield,1488
North-Carolina,Stanley,3641
North-Carolina,Stantonsburg,787
North-Carolina,Star,868
North-Carolina,Statesville,25722
North-Carolina,Stedman,1046
North-Carolina,Stem,470
North-Carolina,Stokesdale,5289
North-Carolina,Stokes,376
North-Carolina,Stoneville,1037
North-Carolina,Stonewall,275
North-Carolina,Stony Point,1317
North-Carolina,Stovall,429
North-Carolina,Summerfield,10753
North-Carolina,Sunbury,289
North-Carolina,Sunset Beach,3752
North-Carolina,Surf City,2126
North-Carolina,Swan Quarter,324
North-Carolina,Swannanoa,4576
North-Carolina,Swansboro,3074
North-Carolina,Swepsonville,1187
North-Carolina,Sylva,2602
North-Carolina,Tabor City,3912
North-Carolina,Tarboro,11310
North-Carolina,Taylorsville,2086
North-Carolina,Taylortown,807
North-Carolina,Teachey,441
North-Carolina,Thomasville,27002
North-Carolina,Toast,1450
North-Carolina,Tobaccoville,2545
North-Carolina,Topsail Beach,399
North-Carolina,Township 6,2747
North-Carolina,Trent Woods,4221
North-Carolina,Trenton,293
North-Carolina,Trinity,6662
North-Carolina,Troutman,2496
North-Carolina,Troy,3399
North-Carolina,Tryon,1632
North-Carolina,Turkey,296
North-Carolina,Tyro,3879
North-Carolina,Unionville,6442
North-Carolina,Valdese,4455
North-Carolina,Valle Crucis,412
North-Carolina,Valley Hill,2070
North-Carolina,Vanceboro,1011
North-Carolina,Vandemere,248
North-Carolina,Vander,1146
North-Carolina,Vann Crossroads,336
North-Carolina,Varnamtown,568
North-Carolina,Vass,742
North-Carolina,Waco,319
North-Carolina,Wadesboro,5620
North-Carolina,Wade,561
North-Carolina,Wagram,813
North-Carolina,Wake Forest,36693
North-Carolina,Walkertown,4889
North-Carolina,Wallace,4001
North-Carolina,Wallburg,3066
North-Carolina,Walnut Cove,1409
North-Carolina,Walnut Creek,859
North-Carolina,Walstonburg,218
North-Carolina,Wanchese,1642
North-Carolina,Warrenton,869
North-Carolina,Warsaw,3196
North-Carolina,Washington Park,451
North-Carolina,Washington,9789
North-Carolina,Watha,228
North-Carolina,Waxhaw,12750
North-Carolina,Waynesville,9761
North-Carolina,Weaverville,3898
North-Carolina,Webster,373
North-Carolina,Weddington,10322
North-Carolina,Welcome,4162
North-Carolina,Weldon,1593
North-Carolina,Wendell,6182
North-Carolina,Wentworth,2759
North-Carolina,Wesley Chapel,8192
North-Carolina,West Canton,1247
North-Carolina,West Jefferson,1311
North-Carolina,West Marion,1348
North-Carolina,Westport,4026
North-Carolina,Whispering Pines,3112
North-Carolina,Whitakers,731
North-Carolina,White Lake,788
North-Carolina,White Oak,338
North-Carolina,White Plains,1074
North-Carolina,Whiteville,5601
North-Carolina,Whitsett,618
North-Carolina,Wilkesboro,3556
North-Carolina,Williamston,5322
North-Carolina,Wilmington,113657
North-Carolina,Wilson's Mills,2430
North-Carolina,Wilson,49395
North-Carolina,Windsor,3512
North-Carolina,Winfall,602
North-Carolina,Wingate,3906
North-Carolina,Winston-Salem,239269
North-Carolina,Winterville,9511
North-Carolina,Winton,753
North-Carolina,Woodfin,6283
North-Carolina,Woodland,750
North-Carolina,Woodlawn,900
North-Carolina,Wrightsboro,4896
North-Carolina,Wrightsville Beach,2549
North-Carolina,Yadkinville,2930
North-Carolina,Yanceyville,2002
North-Carolina,Youngsville,1200
North-Carolina,Zebulon,4750
North-Dakota,Abercrombie,260
North-Dakota,Alexander,331
North-Dakota,Anamoose,252
North-Dakota,Aneta,215
North-Dakota,Argusville,481
North-Dakota,Arthur,352
North-Dakota,Ashley,756
North-Dakota,Beach,1107
North-Dakota,Belcourt,2078
North-Dakota,Belfield,1026
North-Dakota,Berthold,496
North-Dakota,Beulah,3356
North-Dakota,Bismarck,68896
North-Dakota,Bottineau,2305
North-Dakota,Bowbells,365
North-Dakota,Bowman,1706
North-Dakota,Burlington,1044
North-Dakota,Buxton,319
North-Dakota,Cando,1142
North-Dakota,Cannon Ball,875
North-Dakota,Carrington,2074
North-Dakota,Carson,287
North-Dakota,Casselton,2523
North-Dakota,Cavalier,1249
North-Dakota,Center,569
North-Dakota,Cooperstown,946
North-Dakota,Crosby,1383
North-Dakota,Davenport,256
North-Dakota,Des Lacs,203
North-Dakota,Devils Lake,7288
North-Dakota,Dickinson,22322
North-Dakota,Drake,291
North-Dakota,Drayton,789
North-Dakota,Dunseith,795
North-Dakota,East Dunseith,500
North-Dakota,Edgeley,554
North-Dakota,Elgin,624
North-Dakota,Ellendale,1348
North-Dakota,Emerado,435
North-Dakota,Enderlin,878
North-Dakota,Fairmount,364
North-Dakota,Fargo,115863
North-Dakota,Fessenden,477
North-Dakota,Finley,439
North-Dakota,Flasher,221
North-Dakota,Fordville,208
North-Dakota,Forman,518
North-Dakota,Fort Totten,1243
North-Dakota,Four Bears Village,517
North-Dakota,Frontier,215
North-Dakota,Gackle,297
North-Dakota,Garrison,1542
North-Dakota,Gilby,236
North-Dakota,Gladstone,338
North-Dakota,Glen Ullin,759
North-Dakota,Glenburn,448
North-Dakota,Grafton,4268
North-Dakota,Grand Forks AFB,2367
North-Dakota,Grand Forks,56057
North-Dakota,Granville,272
North-Dakota,Green Acres,575
North-Dakota,Grenora,257
North-Dakota,Gwinner,822
North-Dakota,Halliday,222
North-Dakota,Hankinson,912
North-Dakota,Harvey,1777
North-Dakota,Harwood,760
North-Dakota,Hatton,771
North-Dakota,Hazelton,225
North-Dakota,Hazen,2450
North-Dakota,Hebron,703
North-Dakota,Hettinger,1256
North-Dakota,Hillsboro,1591
North-Dakota,Hoople,235
North-Dakota,Hope,258
North-Dakota,Horace,2548
North-Dakota,Hunter,270
North-Dakota,Jamestown,15446
North-Dakota,Kenmare,1089
North-Dakota,Killdeer,1026
North-Dakota,Kindred,735
North-Dakota,Kulm,344
North-Dakota,LaMoure,935
North-Dakota,Lakota,661
North-Dakota,Langdon,1806
North-Dakota,Lansford,253
North-Dakota,Larimore,1351
North-Dakota,Leeds,438
North-Dakota,Leonard,228
North-Dakota,Lidgerwood,635
North-Dakota,Lignite,248
North-Dakota,Lincoln,3351
North-Dakota,Linton,1047
North-Dakota,Lisbon,2139
North-Dakota,Maddock,387
North-Dakota,Mandan,20820
North-Dakota,Mandaree,596
North-Dakota,Manvel,380
North-Dakota,Mapleton,868
North-Dakota,Max,344
North-Dakota,Mayville,1843
North-Dakota,McClusky,380
North-Dakota,McVille,345
North-Dakota,Medina,304
North-Dakota,Michigan City,285
North-Dakota,Milnor,662
North-Dakota,Minnewaukan,227
North-Dakota,Minot AFB,5521
North-Dakota,Minot,47997
North-Dakota,Minto,613
North-Dakota,Mohall,818
North-Dakota,Mott,786
North-Dakota,Munich,205
North-Dakota,Napoleon,784
North-Dakota,Neche,361
North-Dakota,New England,635
North-Dakota,New Leipzig,216
North-Dakota,New Rockford,1390
North-Dakota,New Salem,897
North-Dakota,New Town,2401
North-Dakota,Northwood,918
North-Dakota,Oakes,1801
North-Dakota,Oxbow,307
North-Dakota,Page,234
North-Dakota,Park River,1379
North-Dakota,Parshall,1220
North-Dakota,Pembina,567
North-Dakota,Portland,599
North-Dakota,Powers Lake,301
North-Dakota,Ray,751
North-Dakota,Reile's Acres,583
North-Dakota,Reynolds,305
North-Dakota,Richardton,548
North-Dakota,Riverdale,221
North-Dakota,Rolette,608
North-Dakota,Rolla,1332
North-Dakota,Rugby,2911
North-Dakota,Sawyer,345
North-Dakota,Scranton,286
North-Dakota,Shell Valley,1197
North-Dakota,Sherwood,252
North-Dakota,Sheyenne,202
North-Dakota,South Heart,403
North-Dakota,St. John,360
North-Dakota,St. Thomas,318
North-Dakota,Stanley,2427
North-Dakota,Stanton,367
North-Dakota,Steele,711
North-Dakota,Strasburg,392
North-Dakota,Surrey,1211
North-Dakota,Thompson,1009
North-Dakota,Tioga,1603
North-Dakota,Tower City,261
North-Dakota,Towner,571
North-Dakota,Turtle Lake,593
North-Dakota,Underwood,774
North-Dakota,Valley City,6676
North-Dakota,Velva,1267
North-Dakota,Wahpeton,7903
North-Dakota,Walcott,235
North-Dakota,Walhalla,960
North-Dakota,Washburn,1312
North-Dakota,Watford City,4206
North-Dakota,West Fargo,31771
North-Dakota,Westhope,426
North-Dakota,White Shield,336
North-Dakota,Williston,24562
North-Dakota,Wilton,726
North-Dakota,Wimbledon,215
North-Dakota,Wishek,992
North-Dakota,Wyndmere,421
North-Dakota,Zap,245
Ohio,Aberdeen,1618
Ohio,Ada,5832
Ohio,Addyston,934
Ohio,Adelphi,373
Ohio,Adena,735
Ohio,Akron,197859
Ohio,Albany,896
Ohio,Alexandria,518
Ohio,Alger,849
Ohio,Alliance,22078
Ohio,Alvordton,217
Ohio,Amanda,748
Ohio,Amberley,3598
Ohio,Amelia,4920
Ohio,Amherst,12143
Ohio,Amsterdam,491
Ohio,Andersonville,779
Ohio,Andover,1124
Ohio,Anna,1547
Ohio,Ansonia,1154
Ohio,Antwerp,1689
Ohio,Apple Creek,1180
Ohio,Apple Valley,5058
Ohio,Aquilla,342
Ohio,Arcadia,586
Ohio,Arcanum,2092
Ohio,Archbold,4344
Ohio,Arlington Heights,743
Ohio,Arlington,1453
Ohio,Ashland,20218
Ohio,Ashley,1354
Ohio,Ashtabula,18508
Ohio,Ashville,4149
Ohio,Athalia,371
Ohio,Athens,24024
Ohio,Attica,880
Ohio,Atwater,758
Ohio,Aurora,15734
Ohio,Austinburg,516
Ohio,Austintown,29677
Ohio,Avon Lake,23204
