Zip Code,School Name,City,State,Locale,Average Faculty Salary,Average SAT Score,Admission Rate,4-Year Completion Rate,Average Net Price (Public),Average Net Price (Private),Cost of Attendance (Academic Year),Median Debt of Completers,Median Earnings (8 Years After Entry),Mean Earnings (8 Years After Entry),Type
37760,carson newman university,jefferson city,TN,23.0,6147.0,1111.0,0.6827,0.51581027668,,18661.0,46345.0,21500.0,44452.0,38000.0,Private
37406,chattanooga state community college,chattanooga,TN,12.0,6421.0,,,0.280132694434,5702.0,,13214.0,10419.0,36185.0,30200.0,Public
38104,christian brors university,memphis,TN,11.0,7858.0,1069.0,0.8842,0.503067484663,,10896.0,45919.0,27000.0,50578.0,44400.0,Private
37311,pentecostal ological seminary,cleveland,TN,13.0,6916.0,,,,,,,,,,
37040,austins beauty college inc,clarksville,TN,12.0,,,,,,16069.0,,7917.0,,,Private
37312,cleveland state community college,cleveland,TN,13.0,6904.0,,,0.217616580311,6183.0,,14003.0,7954.0,34876.0,28100.0,Public
38401,columbia state community college,columbia,TN,31.0,6126.0,,,0.222142857143,4576.0,,12668.0,8500.0,38174.0,31500.0,Public
38137,concorde career college memphis,memphis,TN,11.0,5624.0,,0.7337,0.705665930831,,21470.0,,9500.0,31594.0,21800.0,Private
37087,cumberland university,lebanon,TN,31.0,5932.0,,0.67,0.594520547945,,18292.0,41657.0,17952.0,59093.0,39200.0,Private
37204,lipscomb university,nashville,TN,11.0,8823.0,1248.0,0.6664,0.610425240055,,25610.0,53549.0,19500.0,53623.0,43800.0,Private
37055,tennessee college of applied technology dickson,dickson,TN,41.0,,,,0.594936708861,8332.0,,,,36996.0,27600.0,Public
38024,dyersburg state community college,dyersburg,TN,33.0,7135.0,,,0.196105702364,4322.0,,13028.0,6900.0,32311.0,28200.0,Public
37614,east tennessee state university,johnson city,TN,13.0,8453.0,1114.0,0.8706,0.492142583365,15794.0,,25947.0,19442.0,41898.0,37100.0,Public
37415,chattanooga college medical dental and&technical careers,chattanooga,TN,12.0,4144.0,,,0.387283236994,,28726.0,34726.0,7891.0,27429.0,23200.0,Private
37643,tennessee college of applied technology elizabethton,elizabethton,TN,22.0,,,,0.707006369427,8419.0,,,,35434.0,27600.0,Public
37334,hair academy llc,fayetteville,TN,32.0,,,,0.5,,16234.0,,7917.0,23746.0,17600.0,Private
37208,fisk university,nashville,TN,11.0,5850.0,1236.0,0.5791,0.323943661972,,26135.0,37653.0,27000.0,32162.0,34900.0,Private
37066,welch college,gallatin,TN,21.0,4477.0,,,0.461538461538,,19983.0,35131.0,19500.0,38595.0,33000.0,Private
38340,freed hardeman university,henderson,TN,32.0,7328.0,1109.0,0.9062,0.471518987342,,20082.0,36972.0,21500.0,42415.0,39500.0,Private
37748,tennessee college of applied technology harriman,harriman,TN,41.0,,,,0.733727810651,10129.0,,,,34553.0,27200.0,Public
37074,tennessee college of applied technology hartsville,hartsville,TN,42.0,,,,0.497206703911,4963.0,,,,38346.0,27100.0,Public
38462,tennessee college of applied technology hohenwald,hohenwald,TN,43.0,,,,0.583690987124,10091.0,,,,31236.0,26300.0,Public
37757,tennessee college of applied technology jacksboro,jacksboro,TN,32.0,,,,0.586206896552,5661.0,,,,33201.0,26000.0,Public
38301,jackson state community college,jackson,TN,13.0,6916.0,,,0.217924528302,7343.0,,15304.0,,33155.0,28800.0,Public
37203,john a gupton college,nashville,TN,11.0,6141.0,1050.0,0.8387,,,19772.0,29705.0,12610.0,44114.0,33100.0,Private
37998,johnson university,knoxville,TN,41.0,6164.0,1072.0,0.5377,0.380471380471,,20303.0,30424.0,21500.0,37472.0,29100.0,Private
37129,paul mitchell  school murfreesboro,murfreesboro,TN,12.0,,,,0.641221374046,,20915.0,,7917.0,27136.0,24500.0,Private
37620,king university,bristol,TN,13.0,5262.0,,0.5439,0.530546623794,,23508.0,47469.0,22750.0,57020.0,47300.0,Private
37909,south college,knoxville,TN,12.0,8574.0,,,0.336890243902,,17182.0,30181.0,18668.0,38269.0,29100.0,Private
38301,lane college,jackson,TN,13.0,5538.0,,,0.208538587849,,14494.0,23608.0,30500.0,28085.0,24500.0,Private
38126,le moyne owen college,memphis,TN,11.0,5752.0,,0.9717,,,8992.0,19270.0,28070.0,32112.0,28900.0,Private
37311,lee university,cleveland,TN,13.0,7600.0,1144.0,0.7219,0.47896749522,,20399.0,34299.0,25750.0,41919.0,35100.0,Private
37752,lincoln memorial university,harrogate,TN,32.0,7112.0,1093.0,0.5927,0.515094339623,,17999.0,39096.0,20000.0,51587.0,37800.0,Private
38570,tennessee college of applied technology livingston,livingston,TN,43.0,,,,0.675438596491,11899.0,,,,34946.0,26800.0,Public
38478,university of tennessee sourn,pulaski,TN,32.0,6672.0,1088.0,0.8271,0.308641975309,15133.0,,25827.0,21500.0,38711.0,31100.0,Public
37804,maryville college,maryville,TN,21.0,6608.0,1181.0,0.6568,0.394666666667,,20986.0,53162.0,25375.0,44160.0,37900.0,Private
38201,tennessee college of applied technology mckenzie,mckenzie,TN,41.0,,,,0.72380952381,2256.0,,,,34405.0,27300.0,Public
38501,genesis career college cookeville,cookeville,TN,33.0,,,,0.544,,13597.0,,6343.0,22704.0,20100.0,Private
37208,meharry medical college,nashville,TN,11.0,,,,,,,,,,132100.0,
38105,tennessee college of applied technology memphis,memphis,TN,11.0,,,,0.541891891892,7429.0,,,,33004.0,30700.0,Public
38152,university of memphis,memphis,TN,11.0,9436.0,1051.0,0.9338,0.456570155902,13253.0,,25164.0,23300.0,44264.0,39000.0,Public
38104,memphis ological seminary,memphis,TN,11.0,6083.0,,,,,,,,,,
37132,middle tennessee state university,murfreesboro,TN,12.0,9415.0,1119.0,0.68,0.502479711452,12599.0,,22754.0,20000.0,44447.0,39200.0,Public
37115,middle tennessee school of anessia inc,madison,TN,11.0,16150.0,,,,,,,,,,
37813,tennessee college of applied technology morristown,morristown,TN,13.0,,,,0.564606741573,9798.0,,,,37989.0,28500.0,Public
37388,motlow state community college,tullahoma,TN,41.0,7204.0,,,0.27508361204,10421.0,,18272.0,,36784.0,30000.0,Public
37129,tennessee college of applied technology murfreesboro,murfreesboro,TN,12.0,,,,0.655963302752,6969.0,,,,39004.0,30500.0,Public
37206,lincoln college of technology nashville,nashville,TN,11.0,6943.0,,,0.640583045646,,27603.0,,11730.0,47206.0,35100.0,Private
37209,nashville state community college,nashville,TN,11.0,6764.0,,,0.157822663471,6283.0,,13214.0,9595.0,35147.0,29900.0,Public
38059,tennessee college of applied technology northwest,newbern,TN,42.0,,,,0.764705882353,10375.0,,,,37906.0,26400.0,Public
38242,tennessee college of applied technology henry/carroll,paris,TN,33.0,,,,0.592417061611,6503.0,,,,26821.0,21500.0,Public
38478,tennessee college of applied technology pulaski,pulaski,TN,32.0,,,,0.610778443114,9666.0,,,,33839.0,30800.0,Public
38112,rhodes college,memphis,TN,11.0,9287.0,1385.0,0.4968,0.787234042553,,25060.0,68055.0,21761.0,64735.0,54500.0,Private
37748,roane state community college,harriman,TN,32.0,7014.0,,,0.273342354533,6017.0,,11021.0,8454.0,35889.0,30200.0,Public
38327,tennessee college of applied technology crump,crump,TN,42.0,,,,0.613496932515,-37.0,,,,32199.0,25400.0,Public
38134,southwest tennessee community college,memphis,TN,11.0,6698.0,,,0.107020872865,4588.0,,12649.0,,32323.0,26900.0,Public
37160,tennessee college of applied technology shelbyville,shelbyville,TN,32.0,,,,0.712918660287,5443.0,,,,36839.0,31400.0,Public
37383,university of  south,sewanee,TN,42.0,9783.0,1336.0,0.509,0.791666666667,,27498.0,68704.0,22855.0,55160.0,45300.0,Private
37756,tennessee college of applied technology oneida huntsville,huntsville,TN,43.0,,,,0.71568627451,11087.0,,,,27059.0,25400.0,Public
38555,tennessee college of applied technology crossville,crossville,TN,33.0,,,,0.729281767956,10643.0,,,,37285.0,27400.0,Public
37110,tennessee college of applied technology mcminnville,mcminnville,TN,32.0,,,,0.699029126214,5048.0,,,,33853.0,28800.0,Public
38301,tennessee college of applied technology jackson,jackson,TN,41.0,,,,0.519893899204,9528.0,,,,37248.0,30200.0,Public
37919,tennessee college of applied technology knoxville,knoxville,TN,12.0,,,,0.536480686695,7858.0,,,,34940.0,25900.0,Public
37933,pellissippi state community college,knoxville,TN,21.0,7604.0,,,0.241655540721,5252.0,,13280.0,8725.0,35471.0,30900.0,Public
37315,sourn adventist university,collegedale,TN,21.0,6415.0,1116.0,0.6661,0.373001776199,,24334.0,37875.0,24500.0,49257.0,42200.0,Private
38104,sourn college of optometry,memphis,TN,11.0,10797.0,,,,,,,,,99900.0,
37303,tennessee wesleyan university,athens,TN,32.0,5588.0,1051.0,0.5941,0.13125,,14879.0,36828.0,20000.0,46048.0,38600.0,Private
37403,university of tennessee chattanooga,chattanooga,TN,12.0,9500.0,1117.0,0.7702,0.450589301904,12817.0,,23563.0,19500.0,47038.0,39000.0,Public
37996,university of tennessee knoxville,knoxville,TN,12.0,12629.0,1304.0,0.4599,0.607814761216,18109.0,,32658.0,20500.0,54188.0,51000.0,Public
38238,university of tennessee martin,martin,TN,33.0,8142.0,1090.0,0.8732,0.437928408225,10299.0,,21628.0,21024.0,41809.0,35400.0,Public
37921,tennessee school of beauty of knoxville inc,knoxville,TN,12.0,,,,0.801587301587,,11492.0,,6803.0,25606.0,18500.0,Private
37209,tennessee state university,nashville,TN,11.0,8484.0,1017.0,0.9263,0.333506224066,10026.0,,23828.0,27000.0,39391.0,35500.0,Public
38505,tennessee technological university,cookeville,TN,33.0,9087.0,1148.0,0.8316,0.552858683927,14207.0,,25338.0,15650.0,46379.0,40300.0,Public
37210,trevecca nazarene university,nashville,TN,11.0,6971.0,1090.0,0.7002,0.461305007587,,14459.0,38726.0,18744.0,48367.0,43600.0,Private
37617,norast state community college,blountville,TN,41.0,6733.0,,,0.20202020202,5959.0,,14129.0,6827.0,32826.0,28200.0,Public
37743,tusculum university,greeneville,TN,32.0,4949.0,,0.6042,0.473794549266,,22874.0,43172.0,23250.0,42829.0,38000.0,Private
38305,union university,jackson,TN,13.0,7911.0,1243.0,0.4718,0.585454545455,,26815.0,55790.0,20714.0,50033.0,44000.0,Private
37240,vanderbilt university,nashville,TN,11.0,15433.0,1550.0,0.0628,0.883116883117,,19040.0,84412.0,14000.0,84542.0,78000.0,Private
37066,volunteer state community college,gallatin,TN,21.0,7548.0,,,0.221875,10477.0,,16077.0,7550.0,38758.0,32100.0,Public
37813,walters state community college,morristown,TN,13.0,6910.0,,,0.212298682284,4153.0,,12827.0,,34643.0,29100.0,Public
38104,william r moore college of technology,memphis,TN,11.0,3922.0,,,0.571428571429,,15323.0,21697.0,,48195.0,,Private
79699,abilene christian university,abilene,TX,12.0,8590.0,1189.0,0.6388,0.513994910941,,27401.0,56121.0,24250.0,52257.0,42400.0,Private
77511,alvin community college,alvin,TX,21.0,6762.0,,,0.105413105413,4233.0,,11329.0,4519.0,41886.0,40000.0,Public
79109,amarillo college,amarillo,TX,12.0,7496.0,,,0.259512195122,6040.0,,11411.0,15000.0,38075.0,34800.0,Public
75041,amberton university,garland,TX,21.0,6924.0,,,,,,,,,,
75902,angelina college,lufkin,TX,33.0,6327.0,,,0.163619744059,8900.0,,15213.0,,30992.0,31100.0,Public
76909,angelo state university,san angelo,TX,13.0,7914.0,1049.0,0.7923,0.35817805383,12915.0,,21625.0,20000.0,45162.0,41400.0,Public
76012,arlington baptist university,arlington,TX,11.0,4038.0,,,0.353846153846,,28599.0,32374.0,27000.0,39650.0,31400.0,Private
75050,arlington career institute,grand prairie,TX,21.0,,,,0.421052631579,,24339.0,,8347.0,36288.0,29800.0,Private
75090,austin college,sherman,TX,13.0,8520.0,1272.0,0.4666,0.600823045267,,23451.0,59654.0,24500.0,52390.0,46700.0,Private
78752,austin community college district,austin,TX,11.0,8735.0,,,0.160491975401,6306.0,,11156.0,10499.0,39997.0,36000.0,Public
78705,austin presbyterian ological seminary,austin,TX,11.0,10077.0,,,,,,,,,,
78704,baldwin beauty school south austin,austin,TX,11.0,,,,0.74,,16878.0,,6980.0,26026.0,21400.0,Private
78229,baptist health system school of health professions,san antonio,TX,11.0,7483.0,,0.0,0.866171003717,,,,18592.0,76742.0,,
75766,baptist missionary association ological seminary,jacksonville,TX,32.0,4012.0,,0.2308,,,,,,42354.0,,
77030,baylor college of medicine,houston,TX,11.0,14040.0,,,,,,,,,150200.0,
76798,baylor university,waco,TX,12.0,11631.0,1313.0,0.5099,0.755983106523,,41942.0,70130.0,23000.0,61504.0,51200.0,Private
78102,coastal bend college,beeville,TX,33.0,6073.0,,,,3886.0,,11044.0,,33536.0,33600.0,Public
77833,blinn college district,brenham,TX,32.0,7023.0,,,0.070224719101,17225.0,,19233.0,11500.0,42590.0,41200.0,Public
75243,remington college dallas campus,dallas,TX,11.0,4914.0,,,0.545222041386,,27829.0,34438.0,13271.0,28019.0,24000.0,Private
77027,vet tech institute of houston,houston,TX,11.0,6089.0,,0.8269,0.725714285714,,16179.0,19784.0,12000.0,38019.0,31100.0,Private
77566,brazosport college,lake jackson,TX,23.0,7600.0,,,0.065753424658,3022.0,,8423.0,5641.0,41369.0,38800.0,Public
76549,central texas college,killeen,TX,21.0,6186.0,,,0.025555290184,6408.0,,11792.0,6750.0,40141.0,32800.0,Public
77802,charles and sues school of hair design,bryan,TX,13.0,,,,,,21791.0,,9500.0,24193.0,19900.0,Private
76437,cisco college,cisco,TX,43.0,4850.0,,,,9099.0,,16346.0,9500.0,34954.0,33200.0,Public
79226,clarendon college,clarendon,TX,43.0,4953.0,,,0.273006134969,8373.0,,15253.0,11000.0,35071.0,32400.0,Public
78726,concordia university texas,austin,TX,11.0,5931.0,988.0,0.9106,0.30658105939,,22240.0,52098.0,21852.0,55431.0,49000.0,Private
78028,bk cosmo college of cosmetology,kerrville,TX,33.0,,,,,,17919.0,,,19396.0,,Private
76240,north central texas college,gainesville,TX,32.0,6625.0,,,0.163509471585,6714.0,,10212.0,11250.0,42116.0,36000.0,Public
78412,texas a&m university corpus christi,corpus christi,TX,11.0,9184.0,1086.0,0.8947,0.339110776187,15137.0,,24562.0,23000.0,48378.0,44500.0,Public
75006,paul mitchell  school dallas,carrollton,TX,21.0,,,,0.690647482014,,28455.0,,8505.0,26938.0,33000.0,Private
75211,dallas baptist university,dallas,TX,11.0,8403.0,1109.0,0.9108,0.467302452316,,30092.0,49343.0,21591.0,51508.0,44800.0,Private
75234,dallas christian college,dallas,TX,21.0,5636.0,1022.0,0.8403,0.274509803922,,22456.0,32916.0,24912.0,43057.0,41800.0,Private
75227,dallas institute of funeral service,dallas,TX,11.0,4820.0,,,0.4,,19845.0,21593.0,12820.0,37279.0,36100.0,Private
75204,dallas ological seminary,dallas,TX,11.0,8900.0,,,,,,,,,,
75062,university of dallas,irving,TX,11.0,8757.0,1284.0,0.542,0.648550724638,,25470.0,64752.0,23117.0,55859.0,50200.0,Private
78404,del mar college,corpus christi,TX,11.0,7578.0,,,0.164840400191,4250.0,,12022.0,5500.0,34559.0,35000.0,Public
75670,east texas baptist university,marshall,TX,32.0,7289.0,,0.601,0.330900243309,,23790.0,41833.0,23250.0,44309.0,41400.0,Private
75503,texas a&m university texarkana,texarkana,TX,13.0,8906.0,1006.0,0.8019,0.448669201521,12637.0,,22143.0,18953.0,43340.0,37500.0,Public
75428,texas a&m university commerce,commerce,TX,32.0,8845.0,1067.0,0.9259,0.442316461468,11268.0,,23663.0,20500.0,46297.0,38300.0,Public
75215,dallas college,dallas,TX,11.0,8503.0,,,0.157668711656,4146.0,,9641.0,9500.0,37920.0,31600.0,Public
79925,el paso community college,el paso,TX,11.0,6567.0,,,0.164982607255,4154.0,,12741.0,6566.0,31963.0,29800.0,Public
79924,western technical college,el paso,TX,11.0,4918.0,,,0.733118971061,,29771.0,,17277.0,34484.0,33000.0,Private
79927,western technical college,el paso,TX,11.0,4277.0,,,0.733118971061,,,,17277.0,34484.0,33000.0,
78705,episcopal ological seminary of  southwest,austin,TX,11.0,8415.0,,,,,,,,,,
79109,exposito school of hair design,amarillo,TX,12.0,,,,0.51724137931,,15547.0,,,24847.0,20200.0,Private
76116,fort worth beauty school,benbrook,TX,11.0,,,,0.380952380952,,18377.0,,4767.0,19197.0,21700.0,Private
79008,frank phillips college,borger,TX,32.0,4942.0,,,0.320754716981,10803.0,,14727.0,9500.0,33728.0,35500.0,Public
77550,galveston college,galveston,TX,13.0,7015.0,,,0.344827586207,8127.0,,14555.0,10311.0,33977.0,34300.0,Public
75215,grahams barber college,dallas,TX,11.0,,,,,,17490.0,,,,,Private
75020,grayson college,denison,TX,41.0,7249.0,,,0.245078740157,4984.0,,12290.0,12250.0,37213.0,33400.0,Public
78251,hallmark university,san antonio,TX,11.0,5464.0,,0.9823,0.62441314554,,11130.0,,25438.0,44630.0,36200.0,Private
79698,hardin simmons university,abilene,TX,12.0,7803.0,1064.0,0.9653,0.487119437939,,21031.0,45059.0,24711.0,48639.0,43200.0,Private
75751,trinity valley community college,athens,TX,32.0,6602.0,,,0.291089108911,3801.0,,13707.0,10426.0,36063.0,32300.0,Public
76645,hill college,hillsboro,TX,32.0,6598.0,,,0.248803827751,6615.0,,13230.0,10000.0,35681.0,34800.0,Public
77074,houston christian university,houston,TX,11.0,7911.0,1092.0,0.8515,0.405271828666,,19710.0,47605.0,22642.0,49015.0,48000.0,Private
77058,university of houston clear lake,houston,TX,12.0,9935.0,1105.0,0.753,0.563282336579,11056.0,,23788.0,17831.0,56582.0,49200.0,Public
77002,houston community college,houston,TX,11.0,8557.0,,,0.140353750409,6738.0,,12065.0,13921.0,34776.0,35300.0,Public
77002,university of houston downtown,houston,TX,11.0,9327.0,1041.0,0.9064,0.484329446064,14623.0,,23017.0,18750.0,50849.0,45100.0,Public
77901,university of houston victoria,victoria,TX,13.0,9315.0,1085.0,0.7671,0.409535452323,8624.0,,21179.0,18973.0,49673.0,44800.0,Public
77204,university of houston,houston,TX,11.0,13207.0,1229.0,0.6953,0.524561869357,13853.0,,25056.0,18194.0,58739.0,55000.0,Public
79720,howard college,big spring,TX,33.0,5683.0,,,0.334405144695,7681.0,,14227.0,9500.0,34358.0,35600.0,Public
76801,howard payne university,brownwood,TX,33.0,6440.0,1019.0,0.6769,0.30659025788,,25255.0,44579.0,26793.0,43270.0,38700.0,Private
78702,huston tillotson university,austin,TX,11.0,5666.0,,,,,19847.0,25336.0,30750.0,40664.0,30700.0,Private
78209,university of  incarnate word,san antonio,TX,11.0,8958.0,1042.0,0.9336,0.473684210526,,20498.0,45850.0,27000.0,52962.0,49100.0,Private
75766,jacksonville college main campus,jacksonville,TX,32.0,4237.0,,,0.272727272727,,11674.0,18510.0,,30885.0,26700.0,Private
75765,jarvis christian university,hawkins,TX,42.0,6908.0,,,0.213186813187,,10409.0,25054.0,27000.0,30030.0,24900.0,Private
75207,kd conservatory college of film and dramatic arts,dallas,TX,11.0,,,0.6203,0.597701149425,,24148.0,28717.0,12750.0,21840.0,26500.0,Private
75662,kilgore college,kilgore,TX,31.0,5617.0,,,0.22159887798,6629.0,,14924.0,14967.0,35420.0,32800.0,Public
77705,lamar university,beaumont,TX,12.0,8923.0,1040.0,0.8573,0.301061007958,11429.0,,21626.0,21250.0,46481.0,42000.0,Public
77630,lamar state college orange,orange,TX,31.0,6129.0,,,0.264033264033,1691.0,,7609.0,10959.0,34202.0,34800.0,Public
77640,lamar state college port arthur,port arthur,TX,13.0,5244.0,,,0.142857142857,4887.0,,11281.0,13250.0,34911.0,35100.0,Public
78040,laredo college,laredo,TX,11.0,7452.0,,,0.218673218673,5309.0,,11323.0,2959.0,30695.0,33600.0,Public
78041,texas a&m international university,laredo,TX,11.0,8971.0,1008.0,0.4596,0.507264687303,3061.0,,14767.0,15000.0,43366.0,41400.0,Public
77520,lee college,baytown,TX,13.0,7514.0,,,0.236559139785,7519.0,,12050.0,7500.0,37694.0,40700.0,Public
75602,letourneau university,longview,TX,13.0,6436.0,1262.0,0.4068,0.482617586912,,25314.0,48206.0,26000.0,55447.0,50100.0,Private
75052,lincoln college of technology grand prairie,grand prairie,TX,21.0,5009.0,,,0.640583045646,,30391.0,,11730.0,47206.0,35100.0,Private
79407,lubbock christian university,lubbock,TX,11.0,7219.0,1086.0,0.7319,0.523702031603,,25910.0,40493.0,20948.0,50641.0,45300.0,Private
77591,college of  mainland,texas city,TX,13.0,6969.0,,,0.275337837838,1975.0,,8014.0,5960.0,35969.0,37200.0,Public
76513,university of mary hardin baylor,belton,TX,22.0,8445.0,1098.0,0.9512,0.504158004158,,28690.0,45235.0,26000.0,52515.0,42200.0,Private
